"","Pop","Year","Sex","Cause","Age","Count"
"8225","USA",2018,1,11,10,16.2736821848036
"8226","USA",2018,1,11,11,15.6815160414456
"8227","USA",2018,1,11,12,15.304010534108
"8228","USA",2018,1,11,13,15.1200706002036
"8229","USA",2018,1,11,14,15.1128002749604
"8230","USA",2018,1,11,15,15.2699663880475
"8231","USA",2018,1,11,16,15.5832850194628
"8232","USA",2018,1,11,17,16.0446277187924
"8233","USA",2018,1,11,18,16.6507606377758
"8234","USA",2018,1,11,19,17.3939613509284
"8235","USA",2018,1,11,20,18.2719268706073
"8236","USA",2018,1,11,21,19.2725891648062
"8237","USA",2018,1,11,22,20.3950812542144
"8238","USA",2018,1,11,23,21.6272005346515
"8239","USA",2018,1,11,24,22.9707331194495
"8240","USA",2018,1,11,25,24.4191575123484
"8241","USA",2018,1,11,26,25.9776967974432
"8242","USA",2018,1,11,27,27.6483595234941
"8243","USA",2018,1,11,28,29.4405926236492
"8244","USA",2018,1,11,29,31.3658674726478
"8245","USA",2018,1,11,30,33.441037959334
"8246","USA",2018,1,11,31,35.6929860642145
"8247","USA",2018,1,11,32,38.1480634102232
"8248","USA",2018,1,11,33,40.849186526557
"8249","USA",2018,1,11,34,43.8362634489455
"8250","USA",2018,1,11,35,47.1733290816471
"8251","USA",2018,1,11,36,50.9229236988545
"8252","USA",2018,1,11,37,55.1863499168994
"8253","USA",2018,1,11,38,60.066642606303
"8254","USA",2018,1,11,39,65.734678750561
"8255","USA",2018,1,11,40,72.365019370254
"8256","USA",2018,1,11,41,80.2441952655874
"8257","USA",2018,1,11,42,89.6599043251516
"8258","USA",2018,1,11,43,101.028875637248
"8259","USA",2018,1,11,44,114.810238570483
"8260","USA",2018,1,11,45,131.578673979343
"8261","USA",2018,1,11,46,152.043594795384
"8262","USA",2018,1,11,47,176.998140120378
"8263","USA",2018,1,11,48,207.494145071184
"8264","USA",2018,1,11,49,244.601366322501
"8265","USA",2018,1,11,50,289.77233341549
"8266","USA",2018,1,11,51,344.245643098833
"8267","USA",2018,1,11,52,409.77642171005
"8268","USA",2018,1,11,53,487.455800785451
"8269","USA",2018,1,11,54,578.917717422023
"8270","USA",2018,1,11,55,684.20462721369
"8271","USA",2018,1,11,56,803.908972729163
"8272","USA",2018,1,11,57,936.161973401644
"8273","USA",2018,1,11,58,1079.64341830588
"8274","USA",2018,1,11,59,1230.92186828442
"8275","USA",2018,1,11,60,1386.93534379725
"8276","USA",2018,1,11,61,1544.22895908321
"8277","USA",2018,1,11,62,1699.3120015224
"8278","USA",2018,1,11,63,1851.03065369049
"8279","USA",2018,1,11,64,1997.30150225281
"8280","USA",2018,1,11,65,2141.95924675357
"8281","USA",2018,1,11,66,2285.48593818121
"8282","USA",2018,1,11,67,2433.11224255409
"8283","USA",2018,1,11,68,2586.20290148693
"8284","USA",2018,1,11,69,2744.27120459221
"8285","USA",2018,1,11,70,2906.37098196993
"8286","USA",2018,1,11,71,3064.43770047777
"8287","USA",2018,1,11,72,3214.02573354216
"8288","USA",2018,1,11,73,3346.88159723575
"8289","USA",2018,1,11,74,3458.21712624336
"8290","USA",2018,1,11,75,3543.44879811997
"8291","USA",2018,1,11,76,3599.89970450171
"8292","USA",2018,1,11,77,3628.57436566298
"8293","USA",2018,1,11,78,3630.03059765334
"8294","USA",2018,1,11,79,3611.11002627296
"8295","USA",2018,1,11,80,3575.15232811541
"8296","USA",2018,1,11,81,3530.52085235651
"8297","USA",2018,1,11,82,3480.84949110796
"8298","USA",2018,1,11,83,3426.50149271101
"8299","USA",2018,1,11,84,3367.54866739972
"8300","USA",2018,1,11,85,3296.45569631744
"8301","USA",2018,1,11,86,3209.95453105297
"8302","USA",2018,1,11,87,3095.34935506734
"8303","USA",2018,1,11,88,2948.41109758214
"8304","USA",2018,1,11,89,2756.53111350018
"8305","USA",2018,1,11,90,2520.05743239541
"8306","USA",2018,1,11,91,2239.11359808328
"8307","USA",2018,1,11,92,1926.24602349525
"8308","USA",2018,1,11,93,1601.54617444199
"8309","USA",2018,1,11,94,1285.41873561601
"8310","USA",2018,1,11,95,997.562847745549
"8311","USA",2018,1,11,96,749.457981089534
"8312","USA",2018,1,11,97,547.2333769384
"8313","USA",2018,1,11,98,389.541637274695
"8314","USA",2018,1,11,99,271.731711677838
"8315","USA",2018,1,11,100,186.569011246605
"8316","USA",2018,1,11,101,126.648247323205
"8317","USA",2018,1,11,102,85.3521383957755
"8318","USA",2018,1,11,103,57.2255110141338
"8319","USA",2018,1,11,104,38.2501716092724
"8320","USA",2018,1,11,105,25.5108020656937
"8321","USA",2018,1,11,106,16.9932350872899
"8322","USA",2018,1,11,107,11.3095429148372
"8323","USA",2018,1,11,108,7.52343372705641
"8324","USA",2018,1,11,109,5.00324134610695
"8325","USA",2018,1,11,110,3.32683263507216
"8326","USA",2018,1,12,0,23.1752620706718
"8327","USA",2018,1,12,1,20.458012033392
"8328","USA",2018,1,12,2,18.1243885359286
"8329","USA",2018,1,12,3,16.1486200021145
"8330","USA",2018,1,12,4,14.5072417909693
"8331","USA",2018,1,12,5,13.1664914715198
"8332","USA",2018,1,12,6,12.0934044526475
"8333","USA",2018,1,12,7,11.2579078683393
"8334","USA",2018,1,12,8,10.6333749341416
"8335","USA",2018,1,12,9,10.2005095769066
"8336","USA",2018,1,12,10,9.94378074828046
"8337","USA",2018,1,12,11,9.85600100532542
"8338","USA",2018,1,12,12,9.93430733941622
"8339","USA",2018,1,12,13,10.1844133737293
"8340","USA",2018,1,12,14,10.6174091134091
"8341","USA",2018,1,12,15,11.2536597999308
"8342","USA",2018,1,12,16,12.1214005600453
"8343","USA",2018,1,12,17,13.2595415494211
"8344","USA",2018,1,12,18,14.7195317854704
"8345","USA",2018,1,12,19,16.565237996033
"8346","USA",2018,1,12,20,18.8793477772563
"8347","USA",2018,1,12,21,21.7564583191731
"8348","USA",2018,1,12,22,25.3193015478431
"8349","USA",2018,1,12,23,29.6960674329721
"8350","USA",2018,1,12,24,35.0492413038089
"8351","USA",2018,1,12,25,41.521684557542
"8352","USA",2018,1,12,26,49.2948528151914
"8353","USA",2018,1,12,27,58.4796847663869
"8354","USA",2018,1,12,28,69.2324640048408
"8355","USA",2018,1,12,29,81.5846029532454
"8356","USA",2018,1,12,30,95.6041146266305
"8357","USA",2018,1,12,31,111.188454817986
"8358","USA",2018,1,12,32,128.268871018259
"8359","USA",2018,1,12,33,146.614290307966
"8360","USA",2018,1,12,34,166.041320889773
"8361","USA",2018,1,12,35,186.324678982124
"8362","USA",2018,1,12,36,207.280039136746
"8363","USA",2018,1,12,37,228.912502249147
"8364","USA",2018,1,12,38,251.204600941381
"8365","USA",2018,1,12,39,274.643983548762
"8366","USA",2018,1,12,40,299.553432341915
"8367","USA",2018,1,12,41,327.140070234902
"8368","USA",2018,1,12,42,358.03423392343
"8369","USA",2018,1,12,43,393.486491869892
"8370","USA",2018,1,12,44,434.233333064378
"8371","USA",2018,1,12,45,480.769489242139
"8372","USA",2018,1,12,46,533.692410175368
"8373","USA",2018,1,12,47,592.66167796013
"8374","USA",2018,1,12,48,658.031230523945
"8375","USA",2018,1,12,49,729.494887501992
"8376","USA",2018,1,12,50,807.269912565272
"8377","USA",2018,1,12,51,891.277162687
"8378","USA",2018,1,12,52,981.388251143289
"8379","USA",2018,1,12,53,1076.01566774067
"8380","USA",2018,1,12,54,1173.7816900146
"8381","USA",2018,1,12,55,1269.68773757403
"8382","USA",2018,1,12,56,1360.53874077991
"8383","USA",2018,1,12,57,1439.91830938544
"8384","USA",2018,1,12,58,1504.38959390767
"8385","USA",2018,1,12,59,1551.54352665688
"8386","USA",2018,1,12,60,1580.15947278016
"8387","USA",2018,1,12,61,1593.24491975116
"8388","USA",2018,1,12,62,1591.70285346553
"8389","USA",2018,1,12,63,1579.40951322617
"8390","USA",2018,1,12,64,1557.73273249272
"8391","USA",2018,1,12,65,1529.69643430198
"8392","USA",2018,1,12,66,1496.44358421386
"8393","USA",2018,1,12,67,1460.11710742164
"8394","USA",2018,1,12,68,1421.53118358416
"8395","USA",2018,1,12,69,1382.14881334381
"8396","USA",2018,1,12,70,1342.48688380369
"8397","USA",2018,1,12,71,1303.41781832043
"8398","USA",2018,1,12,72,1265.21348087776
"8399","USA",2018,1,12,73,1228.30943763948
"8400","USA",2018,1,12,74,1192.80593133661
"8401","USA",2018,1,12,75,1158.8293131279
"8402","USA",2018,1,12,76,1126.38331589755
"8403","USA",2018,1,12,77,1095.64499277096
"8404","USA",2018,1,12,78,1066.63868872175
"8405","USA",2018,1,12,79,1039.77379539494
"8406","USA",2018,1,12,80,1015.12692544731
"8407","USA",2018,1,12,81,992.72728220889
"8408","USA",2018,1,12,82,972.456281772189
"8409","USA",2018,1,12,83,952.537823153531
"8410","USA",2018,1,12,84,932.122599500806
"8411","USA",2018,1,12,85,907.930316208921
"8412","USA",2018,1,12,86,878.600469936537
"8413","USA",2018,1,12,87,840.924986735288
"8414","USA",2018,1,12,88,794.121863461485
"8415","USA",2018,1,12,89,736.56433054984
"8416","USA",2018,1,12,90,669.233082585559
"8417","USA",2018,1,12,91,593.480504267302
"8418","USA",2018,1,12,92,512.527725967532
"8419","USA",2018,1,12,93,430.682045299809
"8420","USA",2018,1,12,94,351.959509089766
"8421","USA",2018,1,12,95,280.112911830654
"8422","USA",2018,1,12,96,217.330949236579
"8423","USA",2018,1,12,97,164.872833889353
"8424","USA",2018,1,12,98,122.582237628727
"8425","USA",2018,1,12,99,89.6711182199741
"8426","USA",2018,1,12,100,64.7533820701834
"8427","USA",2018,1,12,101,46.3197162579443
"8428","USA",2018,1,12,102,32.9270899909558
"8429","USA",2018,1,12,103,23.3014853595883
"8430","USA",2018,1,12,104,16.444424603006
"8431","USA",2018,1,12,105,11.58246864223
"8432","USA",2018,1,12,106,8.14902692986924
"8433","USA",2018,1,12,107,5.72900113559457
"8434","USA",2018,1,12,108,4.02619143567497
"8435","USA",2018,1,12,109,2.82883186971682
"8436","USA",2018,1,12,110,1.98740957144404
"8437","USA",2018,1,13,0,1.1613041632534
"8438","USA",2018,1,13,1,1.22201914305258
"8439","USA",2018,1,13,2,1.28629469133152
"8440","USA",2018,1,13,3,1.35460070321566
"8441","USA",2018,1,13,4,1.42765571447179
"8442","USA",2018,1,13,5,1.50619233041055
"8443","USA",2018,1,13,6,1.59115393095997
"8444","USA",2018,1,13,7,1.68355851955846
"8445","USA",2018,1,13,8,1.78456964070734
"8446","USA",2018,1,13,9,1.89550101311957
"8447","USA",2018,1,13,10,2.01778516418333
"8448","USA",2018,1,13,11,2.15308431282399
"8449","USA",2018,1,13,12,2.3030963360235
"8450","USA",2018,1,13,13,2.46979214328126
"8451","USA",2018,1,13,14,2.65510212326373
"8452","USA",2018,1,13,15,2.8611815861849
"8453","USA",2018,1,13,16,3.09016886047014
"8454","USA",2018,1,13,17,3.34426832382369
"8455","USA",2018,1,13,18,3.62579075070371
"8456","USA",2018,1,13,19,3.9368586217954
"8457","USA",2018,1,13,20,4.27976033539336
"8458","USA",2018,1,13,21,4.65616966110418
"8459","USA",2018,1,13,22,5.06847322192883
"8460","USA",2018,1,13,23,5.5182894172661
"8461","USA",2018,1,13,24,6.0083305092803
"8462","USA",2018,1,13,25,6.54078116652856
"8463","USA",2018,1,13,26,7.1188531569823
"8464","USA",2018,1,13,27,7.74563833636999
"8465","USA",2018,1,13,28,8.42496314376843
"8466","USA",2018,1,13,29,9.16089324225232
"8467","USA",2018,1,13,30,9.95819267171552
"8468","USA",2018,1,13,31,10.8224777927447
"8469","USA",2018,1,13,32,11.7597982720038
"8470","USA",2018,1,13,33,12.7777033077547
"8471","USA",2018,1,13,34,13.8840445429862
"8472","USA",2018,1,13,35,15.0890237349758
"8473","USA",2018,1,13,36,16.4028686036304
"8474","USA",2018,1,13,37,17.838918570502
"8475","USA",2018,1,13,38,19.4102444712439
"8476","USA",2018,1,13,39,21.133146559674
"8477","USA",2018,1,13,40,23.0240853420135
"8478","USA",2018,1,13,41,25.1026465381555
"8479","USA",2018,1,13,42,27.3895111530357
"8480","USA",2018,1,13,43,29.908733706469
"8481","USA",2018,1,13,44,32.6862698727842
"8482","USA",2018,1,13,45,35.7517059658352
"8483","USA",2018,1,13,46,39.136921964248
"8484","USA",2018,1,13,47,42.8754747160665
"8485","USA",2018,1,13,48,47.0043328192523
"8486","USA",2018,1,13,49,51.5554361154789
"8487","USA",2018,1,13,50,56.5674679897079
"8488","USA",2018,1,13,51,62.0619637362893
"8489","USA",2018,1,13,52,68.0718578801008
"8490","USA",2018,1,13,53,74.5921548552181
"8491","USA",2018,1,13,54,81.6361002466266
"8492","USA",2018,1,13,55,89.1465518873143
"8493","USA",2018,1,13,56,97.0989714968105
"8494","USA",2018,1,13,57,105.374097711691
"8495","USA",2018,1,13,58,113.898506944327
"8496","USA",2018,1,13,59,122.502385060305
"8497","USA",2018,1,13,60,131.066579792865
"8498","USA",2018,1,13,61,139.392468558632
"8499","USA",2018,1,13,62,147.337762766085
"8500","USA",2018,1,13,63,154.754864862097
"8501","USA",2018,1,13,64,161.525244656243
"8502","USA",2018,1,13,65,167.620484158362
"8503","USA",2018,1,13,66,172.979364686178
"8504","USA",2018,1,13,67,177.666902684076
"8505","USA",2018,1,13,68,181.672071366577
"8506","USA",2018,1,13,69,185.093867640882
"8507","USA",2018,1,13,70,187.94949112157
"8508","USA",2018,1,13,71,190.354857476749
"8509","USA",2018,1,13,72,192.343220987225
"8510","USA",2018,1,13,73,194.023474533292
"8511","USA",2018,1,13,74,195.432287527932
"8512","USA",2018,1,13,75,196.65772247815
"8513","USA",2018,1,13,76,197.729068326476
"8514","USA",2018,1,13,77,198.654665985471
"8515","USA",2018,1,13,78,199.430907817075
"8516","USA",2018,1,13,79,199.942536847074
"8517","USA",2018,1,13,80,200.131977220581
"8518","USA",2018,1,13,81,199.743021812489
"8519","USA",2018,1,13,82,198.655432216799
"8520","USA",2018,1,13,83,196.438682459627
"8521","USA",2018,1,13,84,192.914682569237
"8522","USA",2018,1,13,85,187.570048947834
"8523","USA",2018,1,13,86,180.271799469094
"8524","USA",2018,1,13,87,170.802087705939
"8525","USA",2018,1,13,88,159.304613338202
"8526","USA",2018,1,13,89,146.0371829679
"8527","USA",2018,1,13,90,131.465543170547
"8528","USA",2018,1,13,91,116.164001732822
"8529","USA",2018,1,13,92,100.72100639935
"8530","USA",2018,1,13,93,85.7509619152868
"8531","USA",2018,1,13,94,71.7167142351113
"8532","USA",2018,1,13,95,59.0058711531593
"8533","USA",2018,1,13,96,47.8103628516821
"8534","USA",2018,1,13,97,38.2242293369557
"8535","USA",2018,1,13,98,30.1996397582177
"8536","USA",2018,1,13,99,23.6296006243503
"8537","USA",2018,1,13,100,18.3444350946547
"8538","USA",2018,1,13,101,14.1572260731381
"8539","USA",2018,1,13,102,10.8804063835448
"8540","USA",2018,1,13,103,8.33632957293299
"8541","USA",2018,1,13,104,6.37439756369816
"8542","USA",2018,1,13,105,4.8671826732933
"8543","USA",2018,1,13,106,3.71323687188223
"8544","USA",2018,1,13,107,2.83124163169117
"8545","USA",2018,1,13,108,2.15816390119555
"8546","USA",2018,1,13,109,1.64482061596548
"8547","USA",2018,1,13,110,1.25353068374525
"8548","USA",2018,1,14,0,9.3296952327325
"8549","USA",2018,1,14,1,8.43620469054696
"8550","USA",2018,1,14,2,7.64546759644992
"8551","USA",2018,1,14,3,6.95361670572269
"8552","USA",2018,1,14,4,6.35776323566877
"8553","USA",2018,1,14,5,5.85136821632602
"8554","USA",2018,1,14,6,5.42762496145454
"8555","USA",2018,1,14,7,5.0794388207122
"8556","USA",2018,1,14,8,4.79984104426704
"8557","USA",2018,1,14,9,4.58315620619531
"8558","USA",2018,1,14,10,4.42408655437449
"8559","USA",2018,1,14,11,4.31914077669188
"8560","USA",2018,1,14,12,4.26545133652423
"8561","USA",2018,1,14,13,4.26198913096004
"8562","USA",2018,1,14,14,4.30849450950754
"8563","USA",2018,1,14,15,4.40644370645732
"8564","USA",2018,1,14,16,4.55825960135125
"8565","USA",2018,1,14,17,4.76791398648777
"8566","USA",2018,1,14,18,5.04065819867595
"8567","USA",2018,1,14,19,5.3828749466433
"8568","USA",2018,1,14,20,5.80282109806826
"8569","USA",2018,1,14,21,6.30898336875156
"8570","USA",2018,1,14,22,6.91332592612353
"8571","USA",2018,1,14,23,7.62715763986022
"8572","USA",2018,1,14,24,8.46656848092209
"8573","USA",2018,1,14,25,9.44593714359486
"8574","USA",2018,1,14,26,10.5856342450224
"8575","USA",2018,1,14,27,11.9028891665132
"8576","USA",2018,1,14,28,13.4224913415597
"8577","USA",2018,1,14,29,15.1648618979822
"8578","USA",2018,1,14,30,17.1591084438571
"8579","USA",2018,1,14,31,19.428947618358
"8580","USA",2018,1,14,32,22.0071978515253
"8581","USA",2018,1,14,33,24.9199497191681
"8582","USA",2018,1,14,34,28.2029560425935
"8583","USA",2018,1,14,35,31.8845472700436
"8584","USA",2018,1,14,36,36.0034788821095
"8585","USA",2018,1,14,37,40.5933717211167
"8586","USA",2018,1,14,38,45.6987797745414
"8587","USA",2018,1,14,39,51.367980200551
"8588","USA",2018,1,14,40,57.6582503169915
"8589","USA",2018,1,14,41,64.6467494874712
"8590","USA",2018,1,14,42,72.4074861811217
"8591","USA",2018,1,14,43,81.0323089228923
"8592","USA",2018,1,14,44,90.607876346979
"8593","USA",2018,1,14,45,101.218967487462
"8594","USA",2018,1,14,46,112.956774987465
"8595","USA",2018,1,14,47,125.892303415464
"8596","USA",2018,1,14,48,140.116182521914
"8597","USA",2018,1,14,49,155.698542674752
"8598","USA",2018,1,14,50,172.728341039059
"8599","USA",2018,1,14,51,191.277046624672
"8600","USA",2018,1,14,52,211.430730829523
"8601","USA",2018,1,14,53,233.263931465816
"8602","USA",2018,1,14,54,256.860252176506
"8603","USA",2018,1,14,55,282.303472731141
"8604","USA",2018,1,14,56,309.665556248845
"8605","USA",2018,1,14,57,338.961967038693
"8606","USA",2018,1,14,58,370.19773869379
"8607","USA",2018,1,14,59,403.137155656171
"8608","USA",2018,1,14,60,437.618142992808
"8609","USA",2018,1,14,61,473.071736848346
"8610","USA",2018,1,14,62,509.148632136337
"8611","USA",2018,1,14,63,545.392985861974
"8612","USA",2018,1,14,64,581.466743115289
"8613","USA",2018,1,14,65,617.41202337996
"8614","USA",2018,1,14,66,653.074073906744
"8615","USA",2018,1,14,67,688.710515856727
"8616","USA",2018,1,14,68,724.253979620768
"8617","USA",2018,1,14,69,759.591858348254
"8618","USA",2018,1,14,70,794.52140220021
"8619","USA",2018,1,14,71,828.502680968428
"8620","USA",2018,1,14,72,861.171419139074
"8621","USA",2018,1,14,73,892.122951718308
"8622","USA",2018,1,14,74,921.052545470235
"8623","USA",2018,1,14,75,947.918560063451
"8624","USA",2018,1,14,76,972.595616518922
"8625","USA",2018,1,14,77,995.395922201817
"8626","USA",2018,1,14,78,1016.39058972096
"8627","USA",2018,1,14,79,1036.19873423869
"8628","USA",2018,1,14,80,1055.05762716836
"8629","USA",2018,1,14,81,1073.38059165762
"8630","USA",2018,1,14,82,1091.28742440936
"8631","USA",2018,1,14,83,1107.36764134546
"8632","USA",2018,1,14,84,1120.79293726233
"8633","USA",2018,1,14,85,1127.97053069144
"8634","USA",2018,1,14,86,1126.94614666112
"8635","USA",2018,1,14,87,1112.91072616138
"8636","USA",2018,1,14,88,1083.74936756713
"8637","USA",2018,1,14,89,1035.32462636835
"8638","USA",2018,1,14,90,967.380921482681
"8639","USA",2018,1,14,91,880.059579109251
"8640","USA",2018,1,14,92,777.305343985715
"8641","USA",2018,1,14,93,665.767483105529
"8642","USA",2018,1,14,94,552.54339291325
"8643","USA",2018,1,14,95,445.051316624286
"8644","USA",2018,1,14,96,348.301171000696
"8645","USA",2018,1,14,97,265.749603508575
"8646","USA",2018,1,14,98,198.205880468575
"8647","USA",2018,1,14,99,145.141701706534
"8648","USA",2018,1,14,100,104.740798547247
"8649","USA",2018,1,14,101,74.7785200606041
"8650","USA",2018,1,14,102,53.0068579293811
"8651","USA",2018,1,14,103,37.3793506890574
"8652","USA",2018,1,14,104,26.2742225960508
"8653","USA",2018,1,14,105,18.4252594678737
"8654","USA",2018,1,14,106,12.9034721631534
"8655","USA",2018,1,14,107,9.02774334785945
"8656","USA",2018,1,14,108,6.31297144765568
"8657","USA",2018,1,14,109,4.41306585743606
"8658","USA",2018,1,14,110,3.08452785108129
"8659","USA",2018,1,15,0,7061.02228963889
"8660","USA",2018,1,15,1,2136.83839829617
"8661","USA",2018,1,15,2,701.082519425277
"8662","USA",2018,1,15,3,260.192993593882
"8663","USA",2018,1,15,4,109.525407153038
"8664","USA",2018,1,15,5,52.3988120714159
"8665","USA",2018,1,15,6,28.2092631269264
"8666","USA",2018,1,15,7,16.9467939200025
"8667","USA",2018,1,15,8,11.2441167161794
"8668","USA",2018,1,15,9,8.16220086384186
"8669","USA",2018,1,15,10,6.41861016915174
"8670","USA",2018,1,15,11,5.41442701723275
"8671","USA",2018,1,15,12,4.85743114552325
"8672","USA",2018,1,15,13,4.59145792520509
"8673","USA",2018,1,15,14,4.54001195225645
"8674","USA",2018,1,15,15,4.65627902848577
"8675","USA",2018,1,15,16,4.92392485468962
"8676","USA",2018,1,15,17,5.32812368187647
"8677","USA",2018,1,15,18,5.8721612481355
"8678","USA",2018,1,15,19,6.54918174568325
"8679","USA",2018,1,15,20,7.36684171140207
"8680","USA",2018,1,15,21,8.3161064393449
"8681","USA",2018,1,15,22,9.39860747556666
"8682","USA",2018,1,15,23,10.5940919086979
"8683","USA",2018,1,15,24,11.8923223256956
"8684","USA",2018,1,15,25,13.2608096882942
"8685","USA",2018,1,15,26,14.6775482959491
"8686","USA",2018,1,15,27,16.104680357796
"8687","USA",2018,1,15,28,17.5128856375521
"8688","USA",2018,1,15,29,18.8659138694956
"8689","USA",2018,1,15,30,20.1375151636546
"8690","USA",2018,1,15,31,21.3087444091033
"8691","USA",2018,1,15,32,22.3640580592242
"8692","USA",2018,1,15,33,23.3064518691518
"8693","USA",2018,1,15,34,24.1347634686914
"8694","USA",2018,1,15,35,24.8759935736808
